#SHEET_NAME,忆-第十一回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认539,,,,坐在这种看起来是污渍又并非污渍的地方旁边，偶尔想起来便会心生忐忑。,坐在這種看起來是汙漬又並非汙漬的地方旁邊，偶爾想起來便會心生忐忑。,Sitting next to what might or might not be a stain occasionally fills me with unease when I remember it.,汚れのようなそうでないような所の隣に座っていると、なんとももやもやした気分になる。,"От такого соседства каждый раз, когда я вспоминал об этом не то пятне, не то не пятне, мне было как-то нервно."
,,店小二,,,,,,,,默认540,,店小二/24_店小二_01,,[客官，要点什么？],[客官，要點什麼？],"""Sir, what would you like?""",「お客さん、ご注文は？」,"""Уважаемый, что заказывать будем?"""
,,,,,,,,,,默认541,,,,正当我胡思乱想之际，蟹粉包子铺的店小二凑了上来。,正當我胡思亂想之際，蟹粉包子鋪的店小二湊了上來。,"As my mind wandered, the waiter from the crab roe bun shop approached.",どうでもいいことを考えていると、店員がやってきた。,Но тут от этих беспорядочных мыслей меня отвлёк работник лавки.
,,方知宥,,,,,,,,默认542,,方知宥/24_方知宥_86,,[两客蟹粉汤包，一壶茶，记得再来点姜丝和老醋。],[兩客蟹粉湯包，一壺茶，記得再來點薑絲和老醋。],"""Two portions of crab roe soup dumplings, a pot of tea, and don't forget the Shredded Ginger and aged vinegar.""",「蟹粉湯包を二人前と、茶を一瓶。あと刻み生姜と老酢も頼む」,"""Две порции баоцзы с мясом краба и бульоном, один чайник чая, ещё не забудьте кусочки имбиря и выдержанный уксус."""
,,店小二,,,,,,,,默认543,,店小二/24_店小二_02,,[好嘞，一共是一百二十文铜钱，您现在付还是？],[好嘞，一共是一百二十文銅錢，您現在付還是？],"""Alright, that'll be one hundred and twenty coins in total. Will you be paying now or...?""",「あいよ、ぜんぶで銅銭百二十文だ。今勘定するかい？」,"""Хорошо. Это выйдет в сто двадцать медяков. Сейчас оплатите или..?"""
,,方知宥,,,,,,,,默认544,,方知宥/24_方知宥_87,,[现在付吧。],[現在付吧。],"""I'll pay now.""",「そうだな、今頼む」,"""Сейчас."""
,,,,,,,,,,默认545,,,,我从怀中掏了一串铜钱，数了数后递给了小二。,我從懷中掏了一串銅錢，數了數後遞給了小二。,"I took out a string of coins from my pocket, counted them, and handed them to the waiter.",懐中から銅銭の束を出すと、数えて店員に渡した。,"Достав связку монет, а затем пересчитав их, я отдал ему нужную сумму."
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认546,,,,一会儿后，小二便端着一笼汤包走上来，放在了我们的桌上，还顺带放了两碟带姜丝的醋，摆在我们面前。,一會後，小二便端著一籠湯包走上來，放在了我們的桌上，還順便放了兩碟帶薑絲的醋，擺在我們面前。,"A moment later, the waiter brought up a steamer basket of soup dumplings, placed it on our table, and set down two small dishes of vinegar with shredded ginger in front of us.",少しして、店員が<ruby=タンバオ>湯包</ruby>を持ってきて卓に置くと、続けて刻み生姜入りの酢を二皿、私たちの前に置く。,"Вскоре, принеся корзинку с баоцзы, от которых исходил пар, он также поставил перед нами два блюдца с выдержанным уксусом и имбирём."
,,,,,,,,,,默认547,,,,林翩翩看着就有些饿了，拿起筷子便吃。,林翩翩看著就有些餓了，拿起筷子便吃。,Lin Pianpian looked quite hungry and immediately picked up her chopsticks to eat.,翩翩は少し腹を空かせていたようだ。箸を取るなりさっそく食べ始めた。,"Линь Пяньпянь, похоже, была голодна - она сразу взяла палочки."
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,林翩翩吃包子2,,,,,1,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,,,,,,,,,,默认548,,,,她夹起一个包子，凑到醋碟前，低头咬破面皮，金黄的汤汁滴落，洒了一些在醋碟里，蟹油便如浮船一般飘了几滴在黑醋湖面上。,她夾起一個包子，湊到醋碟前，低頭咬破麵皮，金黃的湯汁滴落，灑了一些在醋碟裡，蟹油便如浮船一般飄了幾滴在黑醋湖面上。,"She picked up a dumpling with her chopsticks, brought it close to the vinegar dish, lowered her head to bite through the skin, letting the golden broth drip down—some splashing into the vinegar dish, where drops of crab oil floated like little boats on the dark vinegar lake.",包子を箸で掴み、酢の小皿に近付ける。うつむいてその皮を噛みちぎると、黄金色の汁が滴り、ぽたりと酢の中にこぼれた。蟹の脂が船のように黒い酢の湖面に数滴浮かぶ。,"Она подхватила один баоцзы, поднесла к блюдцу с выдержанным уксусом и откусила. Золотой бульон сразу потёк вниз, часть его стекла в блюдце, где крабовый жир начал плавать крошечными лодочками по тёмной поверхности уксуса."
,Se,酱汁喷出,,,,,,,,,,,,
,,林翩翩约会,<Off>,,,,,,,默认549,,林翩翩/24_林翩翩_082,,[啊，好烫……啊呜。],[啊，好燙……啊嗚。],"""Ah, so hot... Ouch.""",「あっ……あつつ……はふっ」,"""Ай, горячий... Ай-яй."""
,,,,,,,,,,默认550,,,,她被烫得想把口中吃了一半的包子吐出来，可大概觉得不文雅，便强行塞到了嘴里，睫毛都在热气里颤得厉害。,她被燙地想把口中吃了一半的包子吐出來，可大概覺得不文雅，便強行塞到了嘴裡，睫毛都在熱氣裡顫地厲害。,"The scalding heat made her want to spit out the half-eaten dumpling, but deeming it impolite, she forced it back in, her eyelashes quivering in the steam.",あまりの熱さに口に入れた包子を吐き出そうとするものの、上品な行いではないと思ったのか、無理に口を塞いだ。睫毛が湯気の中でひくひくと震えている。,"Обжёгшись, она хотела выплюнуть полусъеденный баоцзы, но решила, что это будет выглядеть слишком неизящно - и заставила себя проглотить его, отчего её ресницы дрогнули в тонком облачке пара."
,,方知宥,,,,,,,,默认551,,方知宥/24_方知宥_88,,[慢些吃，不着急。],[慢些吃，不著急。],"""Take your time, no hurry.""",「焦らないでいいから、ゆっくり食べるといい」,"""Не спеши. Время есть."""
,,,,,,,,,,默认552,,,,我笑了笑，比起她来，倒是显得有些从容。,我笑了笑，比起她來，倒是顯得有些從容。,"I smiled, appearing far more composed than she.",私は笑った。彼女に比べれば、私の方がいささかの余裕がある。,"Улыбаясь, я вёл себя куда терпеливее её."
,,,,,,,,,,默认553,,,,略微凉了一阵后，我用筷子夹来一块蟹粉包，放在了醋碟里，再轻轻戳破包顶，凑到嘴边吸了一些蟹油，再不紧不慢地整个吞下。,略微涼了一陣後，我用筷子夾來一塊蟹粉包，放在了醋碟裡，再輕輕戳破包頂，湊到嘴邊吸了一些蟹油，再不緊不慢地整個吞下。,"After letting it cool slightly, I picked up a crab roe dumpling with chopsticks, placed it in the vinegar dish, gently pierced the top to sip the crab oil, then leisurely ate it whole.",少し冷ましたところで、ようやく私は箸で蟹粉包を掴み、酢につけた。それから包子のてっぺんをそっと破り、口を近づけて蟹のうまみを啜ると、ゆっくり丸ごと口の中に放り込む。,"Дав баоцзы немного остыть, я аккуратно надкусил его, отпил крабовый бульон и неторопливо съел его целиком."
