#SHEET_NAME,忆-第七回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,,,,,,,,,默认348,,,,旋即，一阵悠扬琵琶声随风飘至，如泣如诉，缠绵悱恻，扣人心弦。,旋即，一陣悠揚琵琶聲隨風飄至，如泣如訴，纏綿悱惻，扣人心弦。,"Then, a mournful pipa melody swept through the wind, weeping and longing, its poignant strains seizing the heart.",そして、ゆったりとした音色が風に乗ってやってくる。どこか悲し気に訴えるような旋律が絡み合い、心を揺さぶる。,"И тотчас же по ветру разлилась переливчатая мелодия - жалобная, трогательная, проникающая в саму душу."
,,,,,,,,,,默认349,,,,画舫渐近，自远处疏落光影驶入灯火通明处，舫上之人的身影也愈发清晰……,畫舫漸近，自遠處疏落光影駛入燈火通明處，舫上之人的身影也越來越清晰……,"The painted pleasure boat drew nearer, emerging from scattered distant lights into the brightly lit area, its passengers' figures growing clearer...",画舫が徐々に近づき、遠くからまばらな光と影を伴って灯りの届く場所へと近付いていく。それに伴い、船の人影も徐々にはっきりしていき……,"Расписная прогулочная лодка начала медленно выплывать из рассеянных дальних огней в ярко освещённый район, отчего фигуры людей на ней становились всё чётче."
,,,,,,,,,,默认350,,,,终于，随着那琵琶声渐近，她也映入了众人的眼帘。,終於，隨著那琵琶聲漸近，她也映入了眾人的眼簾。,"At last, as the pipa's melody drew near, she came into view before the crowd.",ついに、大きくなる琵琶の音色と共に、彼女の姿が皆の目に映った。,"Наконец, вместе с приближающимися звуками пипы, перед взором множества людей появилась она."
,Bgm,一等青楼,,,,2,4,,,,,,,,,
,BgEvent,苏怜烟出场1,,,,,4,,,,,,,,,
,Wait,,,,,,3,,,,,,,,,
,,,,,,,,,,默认351,,,,那位泠音阁头牌花魁——苏怜烟，此刻正端坐舫中，长裙铺展，若一朵盛放的花。她身着淡紫与月白相间的裳服，怀抱琵琶，微垂螓首，墨色长发如瀑泻下，自有不食人间烟火的清冷之美。,那位泠音閣頭牌花魁——蘇憐煙，此刻正端坐舫中，長裙鋪展，若一朵盛放的花。她身著淡紫與月白相間的裳服，懷抱琵琶，微垂螓首，墨色長髮如瀑瀉下，自有不食人間煙火的清冷之美。,"The Top Courtesan of <ruby=泠音>Lingyin</ruby> Pavilion——Su Lianyan sat poised aboard the vessel, her long skirt unfurled like a blooming flower. Clad in robes of pale purple and moon-white, she cradled the pipa with her head slightly bowed, ink-black hair cascading like a waterfall—an ethereal beauty untouched by mortal cares.",泠音閣の一番娘――蘇憐煙。ひたりと座り裾を広げた姿は、一輪の花のようだった。薄紫と純白が織りなす裳、絹のように垂れた漆黒の髪、琵琶を抱えて微かにうつむく姿は、浮世離れした美しさをたたえていた。,"Су Ляньянь, ""девушка первого ранга"" из ""Мелодичного павильона"". Она величаво сидела на лодке, длинная её юбка развернулась, словно пышно распустившийся цветок. Одежда её сочетала в себе светло-фиолетовый и серебристо-голубой цвета; с волосами чёрными как смоль, что ниспадали с чуть склонённой очаровательной головы, она держала пипу - неземная красота, не тронутая земными заботами."
,,,,,,,,,,默认352,,,,她好似未察觉到桥上的喧闹，全然沉浸于自己的天地之中。,她好像未察覺到橋上的喧鬧，全然沉浸於自己的天地之中。,"She seemed oblivious to the clamor on the bridge, wholly immersed in her own world.",橋の上の喧騒などあずかり知らぬといった様子で、彼女は完全に自分の世界に篭っている。,"Она, казалось, не замечала всей этой суматохи на мосту, а была полностью погружена в свой собственный мир."
,,,,,,,,,,默认353,,,,她轻呼出一口气，唇角凝着一抹淡雅静谧的浅笑——,她輕呼出一口氣，唇角凝著一抹淡雅靜謐的淺笑——,"She exhaled softly, her lips curving into a serene and delicate smile——",ふうと息を吐き出すと、口角を上げ、静謐な微笑みを浮かべた――,"С лёгким вздохом, её губы переменились в спокойную и нежную улыбку."
,,,,,,,,,,默认354,,,,那纤长玉指于琵琶弦上跳跃，与周遭飘拂的柳丝韵律相合。,那纖長玉指於琵琶弦上跳躍，與周遭飄拂的柳絲韻律相合。,"Her slender fingers danced across the Pipa strings, harmonizing with the swaying rhythm of the willow branches around her.",しなやかな指が弦の上で跳ね、揺れる柳の動きと完全に調和する。,"В такт покачивающимся ивам, её маленькие пальчики танцевали по струнам пипы."
,,,,,,,,,,默认355,,,,那朱唇微启，一曲清歌婉转流出，声如天籁，直抵人心。,那朱唇微啟，一曲清歌婉轉流出，聲如天籟，直抵人心。,"Her vermilion lips parted slightly, releasing a melodious song—ethereal and soul-piercing.",紅い唇が僅かに開くと、清らかな歌が流れ出した。それは玉を転がすような声、人の心を打つ天の声だった。,"Алые губы разомкнулись, изливая песню - божественную и пронзающую душу."
,,方知宥,,,,,,,,默认356,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认357,,,,我愣愣地看着她，周围的喧闹声好像都听不见了，此刻唯有她的琵琶与歌声萦绕耳际。,我愣愣地看著她，周圍的喧鬧聲好像都聽不見了，此刻唯有她的琵琶與歌聲縈繞耳際。,"I stared at her, dumbstruck. The surrounding noise faded away, leaving only her Pipa and song echoing in my ears.",ぼんやりと彼女を見つめる。周囲の喧騒が遠のいていき、彼女の琵琶と歌声だけが私の耳を撫でる。,Я растерянно смотрел на неё. Окружающая суматоха была мне неслышна - в ушах остались лишь звуки пипы и её голоса.
,,林翩翩忆,惊讶,,,,,,,默认358,,林翩翩/15_林翩翩_048,,[好美……她就像天上的仙子一样。],[好美……她就像天上的仙子一樣。],"""So beautiful... She was like a celestial maiden descended from the heavens.""",「きれい……まるで仙女みたい」,"""Какая красота... Она словно небожительница, спустившаяся с небес."""
,,方知宥,,,,,,,,默认360,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认361,,,,我默然无言，只凝眸画舫上的她。,我默然無言，只凝眸畫舫上的她。,"I remained silent, my gaze fixed solely on her aboard the Painted Pleasure Boat.",私は黙したまま、じっと画舫に乗っている彼女を見つめる。,Я не говорил ни слова и не отрывал своего взгляда от её фигуры на лодке.
,,,,,,,,,,默认362,,,,我不仅是被她那宛如仙子般的容貌身姿、那如同天籁般的琵琶浅唱所打动，更是因为看到她而陷入了回忆。,我不僅是被她那宛如仙子般的容貌身姿、那如同天籟般的琵琶淺唱所打動，更是因為看到她而陷入了回憶。,"It wasn’t just her ethereal beauty, her celestial grace, or the haunting melody of her pipa that moved me—it was the memories she stirred within me.",仙女のような容姿や、天籟のような琵琶の音色に魅入られただけではない。むしろ彼女を見て思い出に耽っていたのだ。,"Но не только лишь из-за неземной красоты, небесной грации или завораживающей мелодии пипы... а из-за воспоминаний, которые она пробудила во мне."
,,,,,,,,,,默认363,,,,哪怕她的容貌有所变化，气质也大为不同，但只要看到那双眼睛，我便一定认得她。,哪怕她的容貌有所變化，氣質也大為不同，但只要看到那雙眼睛，我便一定認得她。,"Even if her features had changed, even if her aura was now different, I’d recognize her the moment our eyes met.",たとえ容姿が変わり、雰囲気が大きく異なっていたとしても、あの目を見て彼女だとわかった。,"Пусть лицо у неё изменилось и стать была совершенно иной, я узнаю её глаза из тысячи."
,,,,,,,,,,默认364,,,,她是那个多年前，曾拉起我的手，带我逃出客栈的女孩。,她是那個多年前，曾拉起我的手，帶我逃出客棧的女孩。,"She was the girl who, years ago, took my hand and led me out of that inn.",数年前、私の手を引き、宿から連れ出してくれた少女だ。,"Это была она. Девочка, которая много лет назад схватила меня за руку и потащила из того трактира."
