#SHEET_NAME,忆-第八回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认500,,,,他年轻的时候……也曾去过扬州的二十四桥，那时，泠音阁还叫烟波阁。,他年輕的時候……也曾去過揚州的二十四橋，那時，泠音閣還叫煙波閣。,"In his youth... he had also visited Yangzhou's Twenty-Four Bridges, back when <ruby=泠音>Lingyin</ruby> Pavilion was still called <ruby=烟波>Yanbo</ruby> Pavilion.",彼も若い頃……揚州二十四橋に行ったことがある。その時の泠音閣はまだ煙波閣という名称だった。,"В молодости он тоже бывал в районе Двадцать четвёртого моста, когда ""Мелодичный павильон"" ещё назывался ""Дымчатым павильоном"".",
,,,,,,,,,,默认501,,,,他与那时的当代花魁有一段交情，后来写了一段“卖油郎”的故事……,他與那時的當代花魁有一段交情，後來寫了一段“賣油郎”的故事……,"He had some connection with the courtesan of that time and later wrote a story about an ""Oil Peddler""...",そして当時の花魁と深い関係になり、後に「油売り」の物語を書いた……,"У него были дела с одной из известных куртизанок того времени, после чего он написал повесть о ""торговце маслом""...",
,,,,,,,,,,默认502,,,,花魁……,花魁……,Courtesan...,花魁……,Известная куртизанка...,
,,,,,,,,,,默认503,,,,卖油郎……,賣油郎……,Oil Peddler...,油売り……,Торговец маслом...,
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,,,,,,,,,,默认504,,,,！,！,!,！,!,
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认505,,,,我微微一愣。,我微微一愣。,I froze momentarily.,はっとなる。,Я встал как вкопанный.,
,,,,,,,,,,默认506,,,,怔然回过头去。,怔然回過頭去。,"Dazed, I turned back.",そしてぐるりと振り返った。,В недоумении я обернулся.,
,,方知宥,,,,,,,,默认507,,方知宥/17_方知宥_51,,[老先生，《卖油郎独占花魁》……难道你竟是？］,[老先生，《賣油郎獨占花魁》……難道你竟是？］,"""Old Scholar, ""The Oil Peddler Claims the Courtesan's Favor""... could you actually be...?""",「ご老公、『<ruby=油売りが花魁を独占すること>売油郎独占花魁</ruby>』は……まさか、あなたが？」,"""Пожилой господин, а 'Торговец маслом и Фея цветов'... а Вы случаем не..?""",
,,,,,,,,,,默认508,,,,我本来想要走了，却突然反应过来一件事。,我本來想要走了，卻突然反應過來一件事。,I was about to leave when it suddenly hit me.,早々に去るつもりだったが、ふとあることに気付いてしまった。,Меня вдруг осенило.,
,,,,,,,,,,默认509,,,,我呆呆地凝望着倚靠在墙上打瞌睡的老先生，声音颤抖。,我呆呆地凝望著倚靠在牆上打瞌睡地老先生，聲音顫抖。,"I gaped at the Old Scholar dozing against the wall, my voice quivering.",壁にもたれかかってうとうとしているご老公をぼんやりと見つめた。声が震えている。,"Я уставился на дремавшего у стены пожилого господина, голос мой подрагивал.",
,,,,,,,,,,默认510,,,,我最喜欢的小说有两本。,我最喜歡的小說有兩本。,There are two novels I adore above all others.,私が最も好きな小説が二つある。,У меня было два любимых произведения:,
,,,,,,,,,,默认511,,,,一本是兰陵笑笑生著的《金瓶梅》。,一本是蘭陵笑笑生說著的《金瓶梅》。,"One is ""The Plum in the Golden Vase"" by The Laughing Scholar of Lanling.",一つは<ruby=らんりょうしょうしょうせい>蘭陵笑笑生</ruby>の『<ruby=きんぺいばい>金瓶梅</ruby>』。,"""Правда? Вы действительно сможете такое устроить, пожилой господин?""",
,,,,,,,,,,默认512,,,,一本是不知是何人所著的《西游记》。,一本是不知是何人所著的《西遊記》。,"The other is ""Journey to the West"", its author lost to history.",そしてもう一つは著者不明の『西遊記』だ。,"И ""Путешествие на Запад"" за авторством неизвестного.",
,,,,,,,,,,默认513,,,,这两本奇书都成书于万历年前，如今作者大概早已逝去。,這兩本奇書都成書於萬歷年前，如今作者大概早已逝去。,"Both these extraordinary works were written before the <ruby=万历>Wanli</ruby> era, their authors likely long gone.",この二つの奇書はいずれも万歴より前に書かれているため、作者はとうに逝去しているだろう。,"Все они были написаны при <ruby=1572-1620 гг.>правлении императора Ваньли</ruby>, авторы уже, скорее всего, давно почили.",
,,,,,,,,,,默认514,,,,且哪怕他们在世，这两人也是一人匿名著书，一人并未署名，如同世外高人，没人见过他们。,且哪怕他們在世，這兩人也是一人匿名著書，一人並未署名，如同世外高人，沒人見過他們。,"Even if they'd lived, one published anonymously, the other unsigned—like hermits beyond mortal sight.",たとえ存命であったとしても、一人は匿名、もう一人は無署名。まさに世間から外れた隠者の如く、その姿を見た者は誰もいない。,"А даже если и не почили, то первая книга была подписана псевдонимом, а вторая и вовсе осталась без подписи. Авторы были словно не от мира сего, скрывающимися от взгляда обычных людей.",
,,,,,,,,,,默认515,,,,当今仍存于世，且被世人所知的小说作者，倒是有一人颇具名气——,當今仍存於世，且被世人所知的小說作者，倒是有一人頗具名氣——,"Among contemporary novelists still alive and known to the world, there is one particularly famous—",今なお健在で、かつ世に知られている小説家としては、一人だけかなり有名な人物がいる――,"А что касается писателей, ещё живущих и известных миру, то есть один, особенно выделяющийся...",
,,,,,,,,,,默认516,,,,他早年科场失意，内心愤愤，后流连风月之地，写下诸多描摹市井烟花之短篇故事。,他早年科場失意，內心憤憤，後流連風月之地，寫下諸多描摹市井煙火之短篇故事。,"In his early years, he failed the imperial examinations and grew resentful, later frequenting pleasure houses and writing many short stories about urban courtesan life.",彼は若い頃に科挙に落ち、鬱憤を抱えたまま色町に入りびたり、市井の色恋を描いた短編をいくつも書き残した。,"В молодости он завалил кэцзюй и, сердцем полный досады, начал часто бывать в ""весёлых кварталах"", написав множество рассказов о жизни местных куртизанок.",
,,,,,,,,,,默认517,,,,他用尽半生，搜集、编写、整理了许多世俗文学，最有名的便是他所著的“三言”，其中我很喜欢的一篇便是《卖油郎独占花魁》，写了一位贫穷的卖油郎靠真情追求到一位花魁娘子的故事。,他用盡半生，搜集、編寫、整理了許多世俗文學，最有名的便是他所著的“三言”，其中我很喜歡的一篇便是《賣油郎獨占花魁》，寫了一位貧窮的賣油郎靠真情追求到一位花魁娘子的故事。,"He spent half his life collecting, composing, and compiling secular literature, with his most famous work being the ""Three Words"" series. One story I particularly enjoy is ""The Oil Peddler Claims the Courtesan's Favor"", which tells of a poor oil peddler who wins a courtesan's heart through genuine affection.",半生をかけて通俗文学を収集・編纂・整理した人物だ。最も有名な著書は「三言」であり、うち一篇の『売油郎独占花魁』は私の大のお気に入りだ。金に困った油売りが真心で花魁の心を射止める物語だ。,"Половину жизни он собирал, записывал и редактировал народное творчество; самым известным его произведением стал сборник ""Троесловие"". Больше всего мне из него нравится ""Торговец маслом и Фея цветов"" - повесть о торговце, завоевавшем сердце прославленной куртизанки.",
